maxPutTime,maxPutListTime + ,maxGetTime,maxGetListTime,maxDeleteTime,maxDeleteListTime,putRollingAverage,putListRollingAverage,getRollingAverage,getListRollingAverage,deleteRollingAverage,deleteListRollingAverage,putRollingMax,putListRollingMax,getRollingMax,getListRollingMax,deleteRollingMax,deleteListRollingMax,putPrimaryTotalCount,putPrimaryRollingCount,putFailoverTotalCount,putFailoverRollingCount,putListPrimaryTotalCount,putListPrimaryRollingCount,putListFailoverTotalCount,putListFailoverRollingCount,getPrimaryCount,getPrimaryRollingCount,getFailoverCount,getFailoverRollingCount,getListPrimaryCount,getListPrimaryRollingCount,getListFailoverCount,getListFailoverRollingCount,deletePrimaryCount,deletePrimaryRollingCount,deleteFailoverCount,deleteFailoverRollingCount,deleteListPrimaryCount,deleteListPrimaryRollingCount,deleteListFailoverCount,deleteListFailoverRollingCount,
556,0,41,0,198,0,5,0,2,0,4,0,8,0,7,0,6,0,1894,100,2206,0,0,0,0,0,1716,100,2384,0,0,0,0,0,1885,100,2215,0,0,0,0,0
556,0,41,0,198,0,6,0,2,0,5,0,33,0,3,0,31,0,1994,100,2206,0,0,0,0,0,1816,100,2384,0,0,0,0,0,1983,98,2217,2,0,0,0,0
556,0,41,0,198,0,5,0,2,0,4,0,14,0,4,0,6,0,2094,100,2206,0,0,0,0,0,1916,100,2384,0,0,0,0,0,2083,100,2217,0,0,0,0,0
556,0,41,0,198,0,9,0,2,0,6,0,236,0,5,0,25,0,2187,93,2213,7,0,0,0,0,2016,100,2384,0,0,0,0,0,2176,93,2224,7,0,0,0,0
556,0,41,0,198,0,5,0,2,0,4,0,11,0,4,0,7,0,2287,100,2213,0,0,0,0,0,2116,100,2384,0,0,0,0,0,2276,100,2224,0,0,0,0,0
556,0,41,0,198,0,5,0,2,0,6,0,24,0,3,0,82,0,2386,99,2214,1,0,0,0,0,2216,100,2384,0,0,0,0,0,2373,97,2227,3,0,0,0,0
556,0,41,0,198,0,6,0,2,0,4,0,62,0,4,0,25,0,2485,99,2215,1,0,0,0,0,2316,100,2384,0,0,0,0,0,2472,99,2228,1,0,0,0,0
556,0,41,0,198,0,6,0,2,0,5,0,26,0,21,0,27,0,2582,97,2218,3,0,0,0,0,2415,99,2385,1,0,0,0,0,2567,95,2233,5,0,0,0,0
556,0,41,0,198,0,8,0,2,0,6,0,26,0,4,0,45,0,2666,84,2234,16,0,0,0,0,2515,100,2385,0,0,0,0,0,2659,92,2241,8,0,0,0,0
556,0,41,0,198,0,5,0,2,0,4,0,26,0,3,0,25,0,2764,98,2236,2,0,0,0,0,2615,100,2385,0,0,0,0,0,2757,98,2243,2,0,0,0,0
